study_accession,run_accession,read_count,library_strategy,library_source,library_selection,library_layout,instrument_platform,instrument_model
PRJEB54826,ERR10015135,3845972,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB54826,ERR10015138,3283576,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB54826,ERR10015426,123354816,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB54826,ERR10015428,387059104,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB54826,ERR10015430,180171689,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB54826,ERR10015449,17365225,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB54826,ERR10015451,17756033,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB54826,ERR10015453,16314419,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB54826,ERR10015463,12396156,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB49524,ERR11896256,14897360,WGA,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq X
PRJNA470966,SRR8144649,12815292,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Five
PRJEB75511,ERR13064320,111689644,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064323,9874295,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064324,7360536,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064325,1287712,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064327,12347454,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064328,10995535,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064334,13813845,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064342,5756769,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB75511,ERR13064343,319723,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina NovaSeq 6000
PRJEB37812,ERR4029119,1000000,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029121,560902,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029125,493728,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029128,295222,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029129,279201,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029130,410723,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029136,390690,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029137,468300,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029140,505113,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029141,769459,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029156,1000000,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029157,998775,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029158,1000000,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029163,117035,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029166,132518,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029168,138382,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029170,810766,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029175,597754,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029176,260284,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029179,337334,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029180,622119,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029181,417593,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029182,520042,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029187,404539,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB37812,ERR4029188,344504,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB31893,ERR3262716,660514,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262728,22377301,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262732,506838,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262735,13625930,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262737,132429,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262739,20037195,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262741,157440,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262746,4238037,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262748,20946122,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262752,16065929,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262756,16395595,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262761,848853,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262762,17760001,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262763,21003416,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB31893,ERR3262767,532377,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB32764,ERR3354487,12241415,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB32764,ERR3354498,6054252,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB32764,ERR3354501,1585631,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB32764,ERR3354502,23358526,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB32764,ERR3354511,1576664,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032508,6937496,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032511,82536904,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032513,78348821,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032515,74291359,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032517,10379743,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032522,317952,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032523,7922901,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032524,8282916,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032528,7641616,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032540,7946104,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032544,15914094,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032546,423111,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB40698,ERR5032550,7069802,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB37660,ERR5897776,168623,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB37660,ERR5897789,12616561,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB37660,ERR5897798,193737,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB47831,ERR7052384,3134322,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB47831,ERR7052386,64567844,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB47831,ERR7052387,56699500,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB47831,ERR7052388,5284401,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB47831,ERR7052390,3315432,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB47831,ERR7052397,7051366,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB47831,ERR7052398,3729803,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB71330,ERR12512055,71371001,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJEB104994,ERR15996906,2451216,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB104994,ERR15996907,4133967,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB104994,ERR15996908,1944163,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB104994,ERR15996915,2213857,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB104994,ERR15996925,1704400,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB104994,ERR15996959,1431629,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB104994,ERR15997018,2205464,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB104994,ERR15997027,1607447,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB105039,ERR15997215,1944163,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB105039,ERR15997217,1342260,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB105039,ERR15997234,1800303,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB105039,ERR15997238,1704400,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB105039,ERR15997251,1689167,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB105039,ERR15997256,1732000,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB105039,ERR15997258,1607447,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJNA378719,SRR5332457,5524477,WGA,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2000
PRJNA378719,SRR5332458,6855840,WGA,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2000
PRJNA378719,SRR5332462,10749382,WGA,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2000
PRJEB21037,ERR1992788,73858018,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB21037,ERR1992792,6308694,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB21037,ERR1992793,21870354,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJNA576352,SRR10247000,3616807,WGA,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA687817,SRR13309602,38401768,WGS,GENOMIC,RANDOM,PAIRED,BGISEQ,BGISEQ-500
PRJNA687817,SRR13309607,95288126,WGS,GENOMIC,RANDOM,PAIRED,BGISEQ,BGISEQ-500
PRJEB35838,ERR3772644,112220286,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB27104,ERR2611497,616693,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJNA576352,SRR10246993,6782162,WGA,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA576352,SRR10247001,4397352,WGA,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA576352,SRR10247003,4103806,WGA,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA994900,SRR25280050,44133216,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280053,48004637,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280055,34215934,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280057,37814943,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280058,47074406,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280059,64294234,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280066,7500595,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280068,8508751,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280070,74845968,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280071,25706295,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280072,21942518,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280078,59576801,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280081,65330421,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280083,37427819,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280084,30517089,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280086,33627974,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280090,98294008,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280091,156663251,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280095,15969344,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280104,92698224,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280105,71429645,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280106,19735781,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280108,57332040,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280109,63377360,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280113,81119346,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280114,61838350,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA994900,SRR25280118,52303297,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,HiSeq X Ten
PRJNA422624,SRR6381514,7119758,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJNA422624,SRR6381515,10258546,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJNA422624,SRR6381519,5353229,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJNA422624,SRR6381536,9687361,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJNA422624,SRR6381537,12873899,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJNA422624,SRR6381538,7621288,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB88022,ERR14825346,617394072,WGA,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJEB88022,ERR14825348,24531008,WGA,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJNA433631,SRR6703598,1061637853,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2000
PRJNA433631,SRR6703603,1044456975,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2000
PRJNA433631,SRR6703605,1050335884,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2000
PRJNA1244027,SRR32915762,4926722,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915763,3749647,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915767,4131519,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915770,4423542,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915772,4518444,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915776,1554768,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915778,4641306,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915780,4041027,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32915785,2787034,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1244027,SRR32926704,16361876,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1174153,SRR31100969,156991089,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100972,5628187,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100973,16945463,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100975,12636342,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100977,7267475,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100978,4360381,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100987,5810568,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100992,19802152,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31100995,4703504,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101015,88492359,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101026,125791561,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101027,38315143,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101028,500083268,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101029,129929209,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101032,13051553,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101040,48015300,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101041,132183609,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101067,55994965,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101068,167933508,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101069,136070701,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101071,110804137,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101072,106487185,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101073,121660877,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101076,593797141,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101078,208156338,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101090,10693129,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101094,12608113,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101096,8705952,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101100,28480350,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101106,5148440,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101108,3569313,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101113,9414901,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101118,40347950,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101120,11262203,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101122,4240485,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101125,12546227,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101130,20869747,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101134,7311838,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101136,7943867,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101137,11279440,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101144,17172378,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101146,8396813,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101147,8697343,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101148,11671695,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101149,14647748,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101150,253603427,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101151,10126325,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101153,12931959,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101156,9220432,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101159,12563004,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101160,8392722,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101166,6024087,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101169,8224940,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101173,9720292,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101176,5861935,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101177,20375709,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101178,13616055,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101180,8484256,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJNA1174153,SRR31101183,94041639,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
